,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
49,456.0,9%,50.0,0.041,1.602,0.5,0.169,1600.0,0.0,1.12,758.0,1.8,879.0,6186.0,11373.0
50,456.0,0%,51.0,0.039,1.598,0.5,0.164,1632.0,0.0,1.12,773.0,1.0,910.0,6186.0,11380.0
51,456.0,0%,52.0,0.036,1.597,0.5,0.163,1664.0,0.0,1.12,789.0,1.8,928.0,6186.0,11442.0
52,456.0,0%,53.0,0.032,1.595,0.5,0.162,1696.0,0.0,1.12,804.0,1.8,945.0,6186.0,11438.0
53,456.0,3%,54.0,0.038,1.596,0.5,0.164,1728.0,0.0,1.12,819.0,1.8,963.0,6186.0,11406.0
54,456.0,0%,55.0,0.031,1.595,0.5,0.163,1760.0,0.0,1.12,834.0,1.8,980.0,6186.0,11438.0
55,456.0,0%,56.0,0.034,1.595,0.5,0.162,1792.0,0.0,1.12,849.0,1.8,998.0,6186.0,11417.0
56,456.0,3%,57.0,0.038,1.598,0.5,0.167,1824.0,0.0,1.12,864.0,1.8,1015.0,6186.0,11439.0
57,456.0,0%,58.0,0.028,1.594,0.5,0.161,1856.0,0.0,1.12,879.0,1.8,1033.0,6186.0,11425.0
58,456.0,6%,59.0,0.036,1.596,0.5,0.163,1888.0,0.0,1.12,895.0,1.8,1050.0,6186.0,11406.0
59,456.0,6%,60.0,0.042,1.599,0.5,0.168,1920.0,0.0,1.12,910.0,1.8,1068.0,6186.0,11442.0
60,456.0,6%,61.0,0.039,1.597,0.5,0.164,1952.0,0.0,1.12,925.0,1.8,1085.0,6186.0,11558.0
61,456.0,6%,62.0,0.043,1.598,0.5,0.164,1984.0,0.0,1.12,940.0,1.8,1103.0,6186.0,11303.0
62,456.0,0%,63.0,0.043,1.597,0.5,0.163,2016.0,0.0,1.12,955.0,1.8,1120.0,6186.0,11349.0
63,456.0,0%,64.0,0.035,1.596,0.5,0.163,2048.0,0.0,1.12,970.0,1.8,1138.0,6186.0,11323.0
64,456.0,3%,65.0,0.036,1.595,0.5,0.163,2080.0,0.0,1.12,985.0,1.8,1156.0,6186.0,11421.0
65,456.0,0%,66.0,0.028,1.592,0.5,0.161,2112.0,0.0,1.12,1001.0,1.8,1173.0,6186.0,11431.0
66,456.0,0%,67.0,0.024,1.591,0.5,0.161,2144.0,0.0,1.12,1016.0,1.8,1191.0,6186.0,11406.0
67,456.0,0%,68.0,0.022,1.59,0.5,0.161,2176.0,0.0,1.12,1031.0,1.8,1208.0,6186.0,11292.0
68,456.0,0%,69.0,0.021,1.59,0.5,0.161,2208.0,0.0,1.12,1046.0,1.8,1226.0,6186.0,11487.0
69,456.0,0%,70.0,0.022,1.59,0.5,0.16,2240.0,0.0,1.12,1061.0,1.8,1243.0,6186.0,11394.0
70,456.0,0%,71.0,0.026,1.591,0.5,0.161,2272.0,0.0,1.12,1076.0,1.8,1261.0,6186.0,11489.0
71,456.0,0%,72.0,0.027,1.591,0.5,0.162,2304.0,0.0,1.12,1091.0,1.8,1278.0,6186.0,11423.0
72,456.0,0%,73.0,0.026,1.59,0.5,0.16,2336.0,0.0,1.12,1107.0,1.8,1296.0,6186.0,11433.0
73,456.0,0%,74.0,0.024,1.59,0.5,0.161,2368.0,0.0,1.12,1122.0,1.8,1313.0,6186.0,11503.0
74,456.0,0%,75.0,0.026,1.591,0.5,0.161,2400.0,0.0,1.12,1137.0,1.8,1331.0,6186.0,11323.0
75,456.0,0%,76.0,0.024,1.59,0.5,0.16,2432.0,0.0,1.12,1152.0,1.8,1348.0,6186.0,11528.0
76,456.0,0%,77.0,0.023,1.589,0.5,0.161,2464.0,0.0,1.12,1167.0,1.8,1366.0,6186.0,11346.0
77,456.0,0%,78.0,0.025,1.59,0.5,0.159,2496.0,0.0,1.12,1182.0,1.8,1383.0,6186.0,11445.0
78,456.0,0%,79.0,0.023,1.589,0.5,0.161,2528.0,0.0,1.12,1197.0,1.8,1401.0,6186.0,11385.0
79,456.0,0%,80.0,0.021,1.588,0.5,0.16,2560.0,0.0,1.12,1213.0,1.8,1418.0,6186.0,11415.0
80,456.0,0%,81.0,0.019,1.588,0.5,0.16,2592.0,0.0,1.12,1228.0,1.8,1436.0,6186.0,11453.0
81,456.0,0%,82.0,0.017,1.587,0.5,0.16,2624.0,0.0,1.12,1243.0,1.8,1453.0,6186.0,11379.0
82,456.0,0%,83.0,0.021,1.588,0.5,0.16,2656.0,0.0,1.12,1258.0,1.8,1471.0,6186.0,11430.0
83,456.0,0%,84.0,0.019,1.589,0.5,0.159,2688.0,0.0,1.12,1273.0,1.8,1488.0,6186.0,11311.0
84,456.0,0%,85.0,0.022,1.589,0.5,0.161,2720.0,0.0,1.12,1288.0,1.8,1506.0,6186.0,11448.0
85,456.0,0%,86.0,0.019,1.588,0.5,0.159,2752.0,0.0,1.12,1303.0,1.8,1523.0,6186.0,11423.0
86,456.0,0%,87.0,0.021,1.588,0.5,0.161,2784.0,0.0,1.12,1318.0,1.8,1541.0,6186.0,11469.0
87,456.0,0%,88.0,0.021,1.588,0.5,0.159,2816.0,0.0,1.12,1334.0,1.8,1558.0,6186.0,11329.0
88,456.0,0%,89.0,0.021,1.588,0.5,0.16,2848.0,0.0,1.12,1349.0,1.8,1576.0,6186.0,11374.0
89,456.0,0%,90.0,0.022,1.589,0.5,0.159,2880.0,0.0,1.12,1364.0,1.8,1593.0,6186.0,11307.0
90,456.0,0%,91.0,0.022,1.588,0.5,0.161,2912.0,0.0,1.12,1379.0,1.8,1611.0,6186.0,11307.0
91,456.0,0%,92.0,0.022,1.588,0.5,0.159,2944.0,0.0,1.12,1394.0,1.8,1629.0,6186.0,11442.0
92,456.0,0%,93.0,0.018,1.586,0.5,0.161,2976.0,0.0,1.12,1409.0,1.8,1646.0,6186.0,11413.0
93,456.0,0%,94.0,0.017,1.586,0.5,0.159,3008.0,0.0,1.12,1424.0,1.8,1664.0,6186.0,11516.0
94,456.0,0%,95.0,0.018,1.586,0.5,0.159,3040.0,0.0,1.12,1440.0,1.8,1681.0,6186.0,11408.0
95,456.0,0%,96.0,0.019,1.586,0.5,0.16,3072.0,0.0,1.12,1455.0,1.8,1699.0,6186.0,11500.0
96,456.0,0%,97.0,0.017,1.586,0.5,0.159,3104.0,0.0,1.12,1470.0,1.8,1716.0,6186.0,11452.0
97,456.0,0%,98.0,0.016,1.585,0.5,0.159,3136.0,0.0,1.12,1485.0,1.8,1734.0,6186.0,11481.0
98,456.0,0%,99.0,0.015,1.585,0.5,0.159,3168.0,0.0,1.12,1500.0,1.8,1751.0,6186.0,11412.0
99,456.0,0%,100.0,0.017,1.585,0.5,0.159,3200.0,0.0,1.12,1515.0,1.8,1769.0,6186.0,11412.0
100,456.0,0%,101.0,0.018,1.585,0.5,0.159,3232.0,0.0,1.12,1530.0,1.1,1798.0,6186.0,11399.0
101,456.0,0%,102.0,0.014,1.585,0.5,0.159,3264.0,0.0,1.12,1545.0,1.8,1815.0,6186.0,11447.0
102,456.0,0%,103.0,0.014,1.584,0.5,0.158,3296.0,0.0,1.12,1561.0,1.8,1833.0,6186.0,11298.0
103,456.0,0%,104.0,0.013,1.584,0.5,0.159,3328.0,0.0,1.12,1576.0,1.8,1850.0,6186.0,11508.0
104,456.0,0%,105.0,0.012,1.584,0.5,0.159,3360.0,0.0,1.12,1591.0,1.8,1868.0,6186.0,11386.0
105,456.0,0%,106.0,0.012,1.584,0.5,0.159,3392.0,0.0,1.12,1606.0,1.8,1885.0,6186.0,11322.0
106,456.0,0%,107.0,0.012,1.584,0.5,0.159,3424.0,0.0,1.12,1621.0,1.8,1903.0,6186.0,11511.0
107,456.0,0%,108.0,0.012,1.584,0.5,0.159,3456.0,0.0,1.12,1636.0,1.8,1920.0,6186.0,11360.0
108,456.0,0%,109.0,0.011,1.584,0.5,0.159,3488.0,0.0,1.12,1651.0,1.8,1938.0,6186.0,11328.0
109,456.0,0%,110.0,0.012,1.584,0.5,0.158,3520.0,0.0,1.12,1666.0,1.8,1955.0,6186.0,11534.0
110,456.0,0%,111.0,0.013,1.584,0.5,0.159,3552.0,0.0,1.12,1682.0,1.8,1973.0,6186.0,11447.0
111,456.0,0%,112.0,0.013,1.584,0.5,0.159,3584.0,0.0,1.12,1697.0,1.8,1990.0,6186.0,11337.0
112,456.0,0%,113.0,0.012,1.584,0.5,0.158,3616.0,0.0,1.12,1712.0,1.8,2008.0,6186.0,11348.0
113,456.0,0%,114.0,0.013,1.584,0.5,0.159,3648.0,0.0,1.12,1727.0,1.8,2025.0,6186.0,11428.0
114,456.0,0%,115.0,0.015,1.584,0.5,0.158,3680.0,0.0,1.12,1742.0,1.8,2043.0,6186.0,11411.0
115,456.0,0%,116.0,0.016,1.584,0.5,0.159,3712.0,0.0,1.12,1757.0,1.8,2060.0,6186.0,11309.0
116,456.0,0%,117.0,0.014,1.584,0.5,0.158,3744.0,0.0,1.12,1772.0,1.8,2078.0,6186.0,11433.0
117,456.0,0%,118.0,0.013,1.584,0.5,0.158,3776.0,0.0,1.12,1788.0,1.8,2095.0,6186.0,11451.0
118,456.0,0%,119.0,0.014,1.584,0.5,0.158,3808.0,0.0,1.12,1803.0,1.8,2113.0,6186.0,11485.0
119,456.0,0%,120.0,0.015,1.584,0.5,0.159,3840.0,0.0,1.12,1818.0,1.8,2130.0,6186.0,11478.0
120,456.0,0%,121.0,0.014,1.584,0.5,0.158,3872.0,0.0,1.12,1833.0,1.8,2148.0,6186.0,11299.0
121,456.0,0%,122.0,0.015,1.584,0.5,0.158,3904.0,0.0,1.12,1848.0,1.8,2165.0,6186.0,11402.0
122,456.0,0%,123.0,0.017,1.584,0.5,0.158,3936.0,0.0,1.12,1863.0,1.8,2183.0,6186.0,11482.0
123,456.0,0%,124.0,0.021,1.583,0.5,0.158,3968.0,0.0,1.12,1878.0,1.8,2200.0,6186.0,11421.0
124,456.0,0%,125.0,0.021,1.584,0.5,0.158,4000.0,0.0,1.12,1894.0,1.8,2218.0,6186.0,11377.0
125,456.0,0%,126.0,0.017,1.583,0.5,0.158,4032.0,0.0,1.12,1909.0,1.8,2235.0,6186.0,11429.0
126,456.0,0%,127.0,0.019,1.584,0.5,0.158,4064.0,0.0,1.12,1924.0,1.8,2253.0,6186.0,11447.0
127,456.0,0%,128.0,0.017,1.583,0.5,0.159,4096.0,0.0,1.12,1939.0,1.8,2270.0,6186.0,11353.0
128,456.0,0%,129.0,0.015,1.583,0.5,0.158,4128.0,0.0,1.12,1954.0,1.8,2288.0,6186.0,11405.0
129,456.0,0%,130.0,0.018,1.583,0.5,0.158,4160.0,0.0,1.12,1969.0,1.8,2305.0,6186.0,11407.0
130,456.0,0%,131.0,0.016,1.583,0.5,0.159,4192.0,0.0,1.12,1984.0,1.8,2323.0,6186.0,11423.0
131,456.0,0%,132.0,0.015,1.583,0.5,0.158,4224.0,0.0,1.12,1999.0,1.8,2340.0,6186.0,11353.0
132,456.0,0%,133.0,0.017,1.583,0.5,0.158,4256.0,0.0,1.12,2015.0,1.8,2358.0,6186.0,11464.0
133,456.0,0%,134.0,0.018,1.583,0.5,0.158,4288.0,0.0,1.12,2030.0,1.8,2375.0,6186.0,11330.0
134,456.0,0%,135.0,0.016,1.583,0.5,0.158,4320.0,0.0,1.12,2045.0,1.8,2393.0,6186.0,11410.0
135,456.0,3%,136.0,0.025,1.586,0.5,0.16,4352.0,0.0,1.12,2060.0,1.8,2410.0,6186.0,11522.0
136,456.0,0%,137.0,0.024,1.588,0.5,0.158,4384.0,0.0,1.12,2075.0,1.8,2428.0,6186.0,11459.0
137,456.0,3%,138.0,0.036,1.59,0.5,0.163,4416.0,0.0,1.12,2090.0,1.8,2445.0,6186.0,11373.0
138,456.0,0%,139.0,0.028,1.586,0.5,0.16,4448.0,0.0,1.12,2105.0,1.8,2463.0,6186.0,11458.0
139,456.0,0%,140.0,0.023,1.585,0.5,0.159,4480.0,0.0,1.12,2120.0,1.8,2480.0,6186.0,11516.0
140,456.0,0%,141.0,0.023,1.585,0.5,0.158,4512.0,0.0,1.12,2136.0,1.8,2498.0,6186.0,11295.0
141,456.0,0%,142.0,0.021,1.585,0.5,0.16,4544.0,0.0,1.12,2151.0,1.8,2515.0,6186.0,11501.0
142,456.0,0%,143.0,0.018,1.584,0.5,0.158,4576.0,0.0,1.12,2166.0,1.8,2533.0,6186.0,11481.0
143,456.0,0%,144.0,0.022,1.585,0.5,0.159,4608.0,0.0,1.12,2181.0,1.8,2551.0,6186.0,11381.0
144,456.0,0%,145.0,0.023,1.585,0.5,0.159,4640.0,0.0,1.12,2196.0,1.8,2568.0,6186.0,11329.0
145,456.0,0%,146.0,0.021,1.584,0.5,0.158,4672.0,0.0,1.12,2211.0,1.8,2586.0,6186.0,11528.0
146,456.0,0%,147.0,0.02,1.584,0.5,0.159,4704.0,0.0,1.12,2226.0,1.8,2603.0,6186.0,11459.0
147,456.0,0%,148.0,0.019,1.584,0.5,0.158,4736.0,0.0,1.12,2242.0,1.8,2621.0,6186.0,11277.0
148,456.0,0%,149.0,0.018,1.583,0.5,0.159,4768.0,0.0,1.12,2257.0,1.8,2638.0,6186.0,11322.0
149,456.0,0%,150.0,0.018,1.583,0.5,0.158,4800.0,0.0,1.12,2272.0,1.8,2656.0,6186.0,11444.0
150,456.0,0%,151.0,0.016,1.583,0.5,0.158,4832.0,0.0,1.12,2287.0,1.2,2681.0,6186.0,11521.0
151,456.0,0%,152.0,0.016,1.583,0.5,0.158,4864.0,0.0,1.12,2302.0,1.8,2699.0,6186.0,11366.0
152,456.0,0%,153.0,0.017,1.583,0.5,0.158,4896.0,0.0,1.12,2317.0,1.8,2716.0,6186.0,11393.0
153,456.0,0%,154.0,0.016,1.583,0.5,0.158,4928.0,0.0,1.12,2332.0,1.8,2734.0,6186.0,11313.0
154,456.0,0%,155.0,0.014,1.583,0.5,0.158,4960.0,0.0,1.12,2347.0,1.8,2751.0,6186.0,11457.0
155,456.0,0%,156.0,0.016,1.583,0.5,0.158,4992.0,0.0,1.12,2363.0,1.8,2769.0,6186.0,11319.0
156,456.0,0%,157.0,0.018,1.584,0.5,0.158,5024.0,0.0,1.12,2378.0,1.8,2786.0,6186.0,11374.0
157,456.0,0%,158.0,0.017,1.583,0.5,0.158,5056.0,0.0,1.12,2393.0,1.8,2804.0,6186.0,11291.0
158,456.0,0%,159.0,0.016,1.583,0.5,0.158,5088.0,0.0,1.12,2408.0,1.8,2821.0,6186.0,11439.0
159,456.0,0%,160.0,0.014,1.582,0.5,0.158,5120.0,0.0,1.12,2423.0,1.8,2839.0,6186.0,11421.0
160,456.0,0%,161.0,0.014,1.582,0.5,0.158,5152.0,0.0,1.12,2438.0,1.8,2856.0,6186.0,11319.0
161,456.0,0%,162.0,0.015,1.583,0.5,0.158,5184.0,0.0,1.12,2453.0,1.8,2874.0,6186.0,11431.0
162,456.0,0%,163.0,0.016,1.583,0.5,0.158,5216.0,0.0,1.12,2468.0,1.8,2891.0,6186.0,11290.0
163,456.0,0%,164.0,0.016,1.583,0.5,0.158,5248.0,0.0,1.12,2484.0,1.8,2909.0,6186.0,11354.0
164,456.0,0%,165.0,0.014,1.582,0.5,0.158,5280.0,0.0,1.12,2499.0,1.8,2926.0,6186.0,11401.0
165,456.0,0%,166.0,0.014,1.582,0.5,0.158,5312.0,0.0,1.12,2514.0,1.8,2944.0,6186.0,11507.0
166,456.0,0%,167.0,0.013,1.582,0.5,0.158,5344.0,0.0,1.12,2529.0,1.8,2961.0,6186.0,11411.0
167,456.0,0%,168.0,0.014,1.582,0.5,0.158,5376.0,0.0,1.12,2544.0,1.8,2979.0,6186.0,11432.0
168,456.0,0%,169.0,0.014,1.583,0.5,0.158,5408.0,0.0,1.12,2559.0,1.8,2996.0,6186.0,11416.0
169,456.0,0%,170.0,0.016,1.583,0.5,0.158,5440.0,0.0,1.12,2574.0,1.8,3014.0,6186.0,11402.0
170,456.0,0%,171.0,0.016,1.584,0.5,0.158,5472.0,0.0,1.12,2590.0,1.8,3031.0,6186.0,11519.0
171,456.0,0%,172.0,0.016,1.583,0.5,0.159,5504.0,0.0,1.12,2605.0,1.8,3049.0,6186.0,11427.0
172,456.0,0%,173.0,0.016,1.583,0.5,0.158,5536.0,0.0,1.12,2620.0,1.8,3066.0,6186.0,11530.0
173,456.0,0%,174.0,0.016,1.582,0.5,0.158,5568.0,0.0,1.12,2635.0,1.8,3084.0,6186.0,11421.0
174,456.0,0%,175.0,0.014,1.582,0.5,0.157,5600.0,0.0,1.12,2650.0,1.8,3101.0,6186.0,11333.0
175,456.0,0%,176.0,0.014,1.582,0.5,0.158,5632.0,0.0,1.12,2665.0,1.8,3119.0,6186.0,11409.0
176,456.0,0%,177.0,0.016,1.582,0.5,0.157,5664.0,0.0,1.12,2680.0,1.8,3136.0,6186.0,11451.0
177,456.0,0%,178.0,0.018,1.583,0.5,0.158,5696.0,0.0,1.12,2695.0,1.8,3154.0,6186.0,11479.0
178,456.0,0%,179.0,0.016,1.583,0.5,0.158,5728.0,0.0,1.12,2711.0,1.8,3171.0,6186.0,11348.0
179,456.0,0%,180.0,0.014,1.582,0.5,0.158,5760.0,0.0,1.12,2726.0,1.8,3189.0,6186.0,11439.0
180,456.0,0%,181.0,0.015,1.582,0.5,0.158,5792.0,0.0,1.12,2741.0,1.8,3206.0,6186.0,11307.0
181,456.0,0%,182.0,0.015,1.582,0.5,0.157,5824.0,0.0,1.12,2756.0,1.8,3224.0,6186.0,11433.0
182,456.0,0%,183.0,0.017,1.583,0.5,0.158,5856.0,0.0,1.12,2771.0,1.8,3241.0,6186.0,11456.0
183,456.0,0%,184.0,0.019,1.583,0.5,0.158,5888.0,0.0,1.12,2786.0,1.8,3259.0,6186.0,11398.0
184,456.0,0%,185.0,0.019,1.583,0.5,0.158,5920.0,0.0,1.12,2801.0,1.8,3276.0,6186.0,11449.0
185,456.0,0%,186.0,0.019,1.583,0.5,0.158,5952.0,0.0,1.12,2816.0,1.8,3294.0,6186.0,11446.0
186,456.0,0%,187.0,0.016,1.582,0.5,0.158,5984.0,0.0,1.12,2832.0,1.8,3311.0,6186.0,11496.0
187,456.0,0%,188.0,0.02,1.584,0.5,0.158,6016.0,0.0,1.12,2847.0,1.8,3329.0,6186.0,11530.0
188,456.0,0%,189.0,0.019,1.584,0.5,0.159,6048.0,0.0,1.12,2862.0,1.8,3346.0,6186.0,11421.0
189,456.0,0%,190.0,0.018,1.583,0.5,0.158,6080.0,0.0,1.12,2877.0,1.8,3364.0,6186.0,11305.0
190,456.0,0%,191.0,0.018,1.583,0.5,0.158,6112.0,0.0,1.12,2892.0,1.8,3382.0,6186.0,11437.0
191,456.0,0%,192.0,0.02,1.584,0.5,0.158,6144.0,0.0,1.12,2907.0,1.8,3399.0,6186.0,11418.0
192,456.0,0%,193.0,0.024,1.584,0.5,0.158,6176.0,0.0,1.12,2922.0,1.8,3417.0,6186.0,11414.0
193,456.0,0%,194.0,0.023,1.584,0.5,0.159,6208.0,0.0,1.12,2938.0,1.8,3434.0,6186.0,11517.0
194,456.0,0%,195.0,0.023,1.583,0.5,0.158,6240.0,0.0,1.12,2953.0,1.8,3452.0,6186.0,11446.0
195,456.0,0%,196.0,0.023,1.584,0.5,0.159,6272.0,0.0,1.12,2968.0,1.8,3469.0,6186.0,11299.0
196,456.0,0%,197.0,0.021,1.584,0.5,0.158,6304.0,0.0,1.12,2983.0,1.8,3487.0,6186.0,11341.0
197,456.0,0%,198.0,0.02,1.583,0.5,0.158,6336.0,0.0,1.12,2998.0,1.8,3504.0,6186.0,11330.0
198,456.0,0%,199.0,0.019,1.583,0.5,0.159,6368.0,0.0,1.12,3013.0,1.8,3522.0,6186.0,11474.0
199,456.0,0%,200.0,0.018,1.583,0.5,0.157,6400.0,0.0,1.12,3028.0,1.8,3539.0,6186.0,11318.0
200,456.0,0%,201.0,0.016,1.582,0.5,0.158,6432.0,0.0,1.12,3043.0,1.1,3568.0,6186.0,11568.0
201,456.0,0%,202.0,0.014,1.582,0.5,0.158,6464.0,0.0,1.12,3059.0,1.8,3586.0,6186.0,11396.0
202,456.0,0%,203.0,0.015,1.582,0.5,0.158,6496.0,0.0,1.12,3074.0,1.8,3603.0,6186.0,11502.0
203,456.0,0%,204.0,0.015,1.582,0.5,0.158,6528.0,0.0,1.12,3089.0,1.8,3621.0,6186.0,11436.0
204,456.0,0%,205.0,0.016,1.582,0.5,0.158,6560.0,0.0,1.12,3104.0,1.8,3638.0,6186.0,11314.0
205,456.0,0%,206.0,0.015,1.582,0.5,0.158,6592.0,0.0,1.12,3119.0,1.8,3656.0,6186.0,11381.0
206,456.0,0%,207.0,0.015,1.582,0.5,0.158,6624.0,0.0,1.12,3134.0,1.8,3673.0,6186.0,11407.0
207,456.0,0%,208.0,0.014,1.581,0.5,0.157,6656.0,0.0,1.11,3149.0,1.8,3691.0,6186.0,11331.0
208,456.0,0%,209.0,0.013,1.581,0.5,0.158,6688.0,0.0,1.12,3164.0,1.8,3708.0,6186.0,11503.0
209,456.0,0%,210.0,0.014,1.581,0.5,0.157,6720.0,0.0,1.12,3180.0,1.8,3726.0,6186.0,11447.0
210,456.0,0%,211.0,0.013,1.581,0.5,0.158,6752.0,0.0,1.12,3195.0,1.8,3743.0,6186.0,11368.0
