,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
90,224.0,0%,91.0,1.014,1.725,0.0003754,0.316,3003.0,0.0,1.24,1618.0,1.6,1914.0,3008.0,5145.0
91,224.0,0%,92.0,0.583,1.671,0.000379524,0.249,3036.0,0.0,1.19,1636.0,1.6,1935.0,3008.0,5152.0
92,224.0,0%,93.0,0.447,1.666,0.000383648,0.253,3069.0,0.0,1.19,1653.0,1.6,1956.0,3008.0,5138.0
93,224.0,0%,94.0,0.305,1.628,0.000387772,0.206,3102.0,0.0,1.15,1671.0,1.6,1977.0,3008.0,5141.0
94,224.0,0%,95.0,0.186,1.607,0.000391897,0.192,3135.0,0.0,1.14,1689.0,1.6,1998.0,3008.0,5149.0
95,224.0,0%,96.0,0.274,1.619,0.000396021,0.207,3168.0,0.0,1.15,1707.0,1.6,2019.0,3008.0,5182.0
96,224.0,0%,97.0,0.265,1.619,0.000400145,0.205,3201.0,0.0,1.15,1725.0,1.6,2040.0,3008.0,5151.0
97,224.0,0%,98.0,0.856,1.709,0.000404269,0.307,3234.0,0.0,1.24,1742.0,1.6,2061.0,3008.0,5182.0
98,224.0,0%,99.0,0.741,1.676,0.000408393,0.263,3267.0,0.0,1.2,1760.0,1.6,2082.0,3008.0,5154.0
99,224.0,0%,100.0,0.335,1.622,0.000412518,0.204,3300.0,0.0,1.15,1778.0,1.6,2103.0,3008.0,5216.0
100,224.0,0%,101.0,0.281,1.606,0.000416642,0.193,3333.0,0.0,1.14,1796.0,1.3,2129.0,3008.0,5119.0
101,224.0,0%,102.0,0.217,1.603,0.000420766,0.191,3366.0,0.0,1.14,1813.0,1.6,2150.0,3008.0,5159.0
102,224.0,0%,103.0,0.375,1.617,0.00042489,0.209,3399.0,0.0,1.16,1831.0,1.6,2171.0,3008.0,5151.0
103,224.0,0%,104.0,0.99,1.709,0.000429014,0.307,3432.0,0.0,1.24,1849.0,1.6,2192.0,3008.0,5222.0
104,224.0,0%,105.0,1.053,1.746,0.000433138,0.343,3465.0,0.0,1.27,1867.0,1.6,2213.0,3008.0,5125.0
105,224.0,0%,106.0,0.932,1.674,0.000437263,0.26,3498.0,0.0,1.2,1885.0,1.6,2234.0,3008.0,5122.0
