,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
93,243.0,0%,94.0,0.382,1.684,0.000421076,0.259,5640.0,0.0,1.2,3156.0,1.6,3450.0,3299.0,5427.0
94,243.0,0%,95.0,0.309,1.678,0.000418854,0.254,5700.0,0.0,1.19,3189.0,1.6,3487.0,3299.0,5443.0
95,243.0,0%,96.0,0.171,1.674,0.000416667,0.25,5760.0,0.0,1.19,3223.0,1.6,3523.0,3299.0,5428.0
96,243.0,0%,97.0,0.329,1.681,0.000414513,0.259,5820.0,0.0,1.2,3256.0,1.6,3560.0,3299.0,5440.0
97,243.0,0%,98.0,0.383,1.686,0.000412393,0.263,5880.0,0.0,1.2,3290.0,1.6,3596.0,3299.0,5446.0
98,243.0,0%,99.0,0.419,1.689,0.000410305,0.265,5940.0,0.0,1.2,3323.0,1.6,3633.0,3299.0,5440.0
99,243.0,0%,100.0,0.676,1.703,0.000408248,0.283,6000.0,0.0,1.22,3357.0,1.6,3670.0,3299.0,5419.0
100,243.0,0%,101.0,0.388,1.676,0.000406222,0.252,6060.0,0.0,1.19,3390.0,1.5,3710.0,3299.0,5414.0
101,243.0,0%,102.0,0.582,1.673,0.000404226,0.251,6120.0,0.0,1.19,3424.0,1.6,3747.0,3299.0,5451.0
102,243.0,0%,103.0,0.69,1.683,0.000402259,0.263,6180.0,0.0,1.2,3458.0,1.6,3783.0,3299.0,5432.0
103,243.0,0%,104.0,0.556,1.69,0.00040032,0.269,6240.0,0.0,1.21,3491.0,1.6,3820.0,3299.0,5442.0
104,243.0,0%,105.0,0.587,1.678,0.00039841,0.252,6300.0,0.0,1.19,3525.0,1.6,3857.0,3299.0,5438.0
105,243.0,0%,106.0,0.325,1.658,0.000396526,0.232,6360.0,0.0,1.17,3558.0,1.6,3893.0,3299.0,5449.0
106,243.0,0%,107.0,0.398,1.668,0.000394669,0.245,6420.0,0.0,1.19,3592.0,1.6,3930.0,3299.0,5404.0
107,243.0,0%,108.0,0.249,1.646,0.000392837,0.221,6480.0,0.0,1.17,3625.0,1.6,3966.0,3299.0,5415.0
108,243.0,0%,109.0,0.506,1.658,0.000391031,0.234,6540.0,0.0,1.18,3659.0,1.6,4003.0,3299.0,5407.0
109,243.0,0%,110.0,0.283,1.646,0.000389249,0.22,6600.0,0.0,1.16,3692.0,1.6,4040.0,3299.0,5450.0
110,243.0,0%,111.0,0.86,1.664,0.000387492,0.242,6660.0,0.0,1.18,3726.0,1.6,4076.0,3299.0,5466.0
111,243.0,0%,112.0,0.452,1.649,0.000385758,0.222,6720.0,0.0,1.17,3760.0,1.6,4113.0,3299.0,5442.0
112,243.0,0%,113.0,0.236,1.634,0.000384048,0.206,6780.0,0.0,1.15,3793.0,1.6,4149.0,3299.0,5453.0
113,243.0,0%,114.0,0.189,1.632,0.00038236,0.204,6840.0,0.0,1.15,3827.0,1.6,4186.0,3299.0,5461.0
114,243.0,0%,115.0,0.129,1.625,0.000380693,0.198,6900.0,0.0,1.15,3860.0,1.6,4222.0,3299.0,5443.0
115,243.0,0%,116.0,0.29,1.631,0.000379049,0.205,6960.0,0.0,1.15,3894.0,1.6,4259.0,3299.0,5415.0
116,243.0,0%,117.0,0.658,1.69,0.000377426,0.272,7020.0,0.0,1.21,3927.0,1.6,4296.0,3299.0,5435.0
117,243.0,0%,118.0,0.201,1.631,0.000375823,0.201,7080.0,0.0,1.15,3961.0,1.6,4332.0,3299.0,5405.0
118,243.0,0%,119.0,0.1,1.616,0.000374241,0.187,7140.0,0.0,1.14,3994.0,1.6,4369.0,3299.0,5428.0
119,243.0,0%,120.0,0.265,1.621,0.000372678,0.194,7200.0,0.0,1.14,4028.0,1.6,4405.0,3299.0,5412.0
120,243.0,0%,121.0,0.308,1.632,0.000371135,0.206,7260.0,0.0,1.15,4062.0,1.6,4442.0,3299.0,5442.0
121,243.0,0%,122.0,0.502,1.632,0.000369611,0.205,7320.0,0.0,1.15,4095.0,1.6,4479.0,3299.0,5442.0
122,243.0,0%,123.0,0.719,1.657,0.000368105,0.234,7380.0,0.0,1.18,4129.0,1.6,4515.0,3299.0,5441.0
123,243.0,0%,124.0,0.862,1.649,0.000366618,0.224,7440.0,0.0,1.17,4162.0,1.6,4552.0,3299.0,5465.0
124,243.0,0%,125.0,0.214,1.619,0.000365148,0.189,7500.0,0.0,1.14,4196.0,1.6,4588.0,3299.0,5407.0
125,243.0,0%,126.0,0.267,1.611,0.000363696,0.183,7560.0,0.0,1.14,4229.0,1.6,4625.0,3299.0,5445.0
126,243.0,0%,127.0,1.026,1.631,0.000362262,0.205,7620.0,0.0,1.15,4263.0,1.6,4661.0,3299.0,5458.0
127,243.0,0%,128.0,0.739,1.636,0.000360844,0.21,7680.0,0.0,1.16,4296.0,1.6,4698.0,3299.0,5441.0
128,243.0,0%,129.0,0.639,1.625,0.000359443,0.199,7740.0,0.0,1.15,4330.0,1.6,4735.0,3299.0,5448.0
129,243.0,0%,130.0,0.534,1.624,0.000358057,0.195,7800.0,0.0,1.14,4363.0,1.6,4771.0,3299.0,5440.0
130,243.0,0%,131.0,0.281,1.613,0.000356688,0.185,7860.0,0.0,1.14,4397.0,1.6,4808.0,3299.0,5467.0
131,243.0,0%,132.0,0.674,1.616,0.000355335,0.19,7920.0,0.0,1.14,4430.0,1.6,4844.0,3299.0,5456.0
132,243.0,0%,133.0,0.234,1.62,0.000353996,0.193,7980.0,0.0,1.14,4464.0,1.6,4881.0,3299.0,5416.0
133,243.0,0%,134.0,0.413,1.615,0.000352673,0.187,8040.0,0.0,1.14,4498.0,1.6,4917.0,3299.0,5426.0
134,243.0,0%,135.0,0.227,1.607,0.000351364,0.178,8100.0,0.0,1.13,4531.0,1.6,4954.0,3299.0,5450.0
135,243.0,0%,136.0,0.26,1.61,0.00035007,0.182,8160.0,0.0,1.13,4565.0,1.6,4990.0,3299.0,5422.0
136,243.0,0%,137.0,0.409,1.61,0.00034879,0.183,8220.0,0.0,1.14,4598.0,1.6,5027.0,3299.0,5434.0
137,243.0,0%,138.0,0.239,1.61,0.000347524,0.182,8280.0,0.0,1.13,4632.0,1.6,5064.0,3299.0,5442.0
138,243.0,0%,139.0,0.114,1.604,0.000346272,0.176,8340.0,0.0,1.13,4665.0,1.6,5100.0,3299.0,5442.0
139,243.0,0%,140.0,0.61,1.639,0.000345033,0.217,8400.0,0.0,1.16,4699.0,1.6,5137.0,3299.0,5437.0
140,243.0,0%,141.0,0.962,1.631,0.000343807,0.205,8460.0,0.0,1.15,4732.0,1.6,5173.0,3299.0,5442.0
141,243.0,0%,142.0,0.187,1.606,0.000342594,0.176,8520.0,0.0,1.13,4766.0,1.6,5210.0,3299.0,5441.0
142,243.0,0%,143.0,0.226,1.599,0.000341394,0.171,8580.0,0.0,1.13,4799.0,1.6,5246.0,3299.0,5449.0
143,243.0,0%,144.0,0.436,1.622,0.000340207,0.2,8640.0,0.0,1.15,4833.0,1.6,5283.0,3299.0,5411.0
144,243.0,0%,145.0,0.524,1.617,0.000339032,0.189,8700.0,0.0,1.14,4866.0,1.6,5320.0,3299.0,5436.0
145,243.0,0%,146.0,0.474,1.614,0.000337869,0.187,8760.0,0.0,1.14,4900.0,1.6,5356.0,3299.0,5456.0
146,243.0,2%,147.0,0.703,1.605,0.000336718,0.178,8820.0,0.0,1.13,4934.0,1.6,5393.0,3299.0,5446.0
147,243.0,0%,148.0,1.362,1.62,0.000335578,0.196,8880.0,0.0,1.15,4967.0,1.6,5429.0,3299.0,5455.0
148,243.0,0%,149.0,0.672,1.623,0.00033445,0.198,8940.0,0.0,1.15,5001.0,1.6,5466.0,3299.0,5439.0
149,243.0,0%,150.0,0.513,1.616,0.000333333,0.19,9000.0,0.0,1.14,5034.0,1.6,5502.0,3299.0,5448.0
150,243.0,0%,151.0,0.143,1.604,0.000332228,0.176,9060.0,0.0,1.13,5068.0,1.5,5543.0,3299.0,5462.0
151,243.0,0%,152.0,0.512,1.603,0.000331133,0.178,9120.0,0.0,1.13,5101.0,1.6,5580.0,3299.0,5445.0
152,243.0,0%,153.0,0.595,1.617,0.000330049,0.193,9180.0,0.0,1.14,5135.0,1.6,5616.0,3299.0,5449.0
153,243.0,0%,154.0,0.411,1.603,0.000328976,0.176,9240.0,0.0,1.13,5168.0,1.6,5653.0,3299.0,5442.0
154,243.0,0%,155.0,0.555,1.617,0.000327913,0.194,9300.0,0.0,1.14,5202.0,1.6,5689.0,3299.0,5425.0
155,243.0,0%,156.0,0.436,1.609,0.00032686,0.182,9360.0,0.0,1.13,5235.0,1.6,5726.0,3299.0,5430.0
156,243.0,0%,157.0,0.229,1.601,0.000325818,0.174,9420.0,0.0,1.13,5269.0,1.6,5763.0,3299.0,5441.0
157,243.0,0%,158.0,0.241,1.602,0.000324785,0.176,9480.0,0.0,1.13,5302.0,1.6,5799.0,3299.0,5453.0
158,243.0,0%,159.0,0.586,1.613,0.000323762,0.19,9540.0,0.0,1.14,5336.0,1.6,5836.0,3299.0,5418.0
159,243.0,0%,160.0,0.696,1.636,0.000322749,0.214,9600.0,0.0,1.16,5370.0,1.6,5872.0,3299.0,5418.0
160,243.0,0%,161.0,0.531,1.611,0.000321745,0.183,9660.0,0.0,1.14,5403.0,1.6,5909.0,3299.0,5447.0
161,243.0,2%,162.0,3.742,1.612,0.00032075,0.186,9720.0,0.0,1.14,5437.0,1.6,5945.0,3299.0,5447.0
162,243.0,0%,163.0,0.234,1.598,0.000319765,0.171,9780.0,0.0,1.13,5470.0,1.6,5982.0,3299.0,5455.0
163,243.0,0%,164.0,0.18,1.595,0.000318788,0.169,9840.0,0.0,1.12,5504.0,1.6,6018.0,3299.0,5417.0
164,243.0,0%,165.0,0.388,1.602,0.000317821,0.178,9900.0,0.0,1.13,5537.0,1.6,6055.0,3299.0,5406.0
165,243.0,0%,166.0,0.582,1.625,0.000316862,0.202,9960.0,0.0,1.15,5571.0,1.6,6092.0,3299.0,5443.0
166,243.0,0%,167.0,0.851,1.607,0.000315912,0.181,10020.0,0.0,1.13,5604.0,1.6,6128.0,3299.0,5467.0
167,243.0,0%,168.0,0.276,1.599,0.00031497,0.173,10080.0,0.0,1.13,5638.0,1.6,6165.0,3299.0,5445.0
168,243.0,0%,169.0,0.232,1.6,0.000314037,0.173,10140.0,0.0,1.13,5671.0,1.6,6201.0,3299.0,5452.0
169,243.0,0%,170.0,0.504,1.596,0.000313112,0.171,10200.0,0.0,1.13,5705.0,1.6,6238.0,3299.0,5417.0
170,243.0,0%,171.0,0.635,1.614,0.000312195,0.191,10260.0,0.0,1.14,5739.0,1.6,6275.0,3299.0,5454.0
171,243.0,0%,172.0,0.125,1.597,0.000311286,0.171,10320.0,0.0,1.13,5772.0,1.6,6311.0,3299.0,5418.0
172,243.0,0%,173.0,0.139,1.595,0.000310385,0.17,10380.0,0.0,1.12,5806.0,1.6,6348.0,3299.0,5454.0
173,243.0,0%,174.0,0.165,1.593,0.000309492,0.168,10440.0,0.0,1.12,5839.0,1.6,6384.0,3299.0,5449.0
174,243.0,0%,175.0,0.257,1.599,0.000308607,0.174,10500.0,0.0,1.13,5873.0,1.6,6421.0,3299.0,5421.0
175,243.0,0%,176.0,0.575,1.607,0.000307729,0.184,10560.0,0.0,1.14,5906.0,1.6,6457.0,3299.0,5419.0
176,243.0,0%,177.0,0.406,1.601,0.000306858,0.175,10620.0,0.0,1.13,5940.0,1.6,6494.0,3299.0,5402.0
177,243.0,0%,178.0,1.18,1.617,0.000305995,0.196,10680.0,0.0,1.15,5973.0,1.6,6531.0,3299.0,5454.0
178,243.0,0%,179.0,0.398,1.622,0.000305139,0.198,10740.0,0.0,1.15,6007.0,1.6,6567.0,3299.0,5464.0
179,243.0,0%,180.0,0.798,1.6,0.00030429,0.174,10800.0,0.0,1.13,6040.0,1.6,6604.0,3299.0,5408.0
180,243.0,0%,181.0,0.316,1.597,0.000303449,0.172,10860.0,0.0,1.13,6074.0,1.6,6640.0,3299.0,5469.0
181,243.0,0%,182.0,0.149,1.593,0.000302614,0.168,10920.0,0.0,1.12,6108.0,1.6,6677.0,3299.0,5423.0
182,243.0,0%,183.0,0.177,1.593,0.000301786,0.168,10980.0,0.0,1.12,6141.0,1.6,6713.0,3299.0,5413.0
183,243.0,0%,184.0,0.15,1.592,0.000300965,0.167,11040.0,0.0,1.12,6175.0,1.6,6750.0,3299.0,5438.0
